id,SatisfactionName,value
830,PerformanceRating,3
831,PerformanceRating,3
832,PerformanceRating,3
833,PerformanceRating,3
834,PerformanceRating,4
835,PerformanceRating,3
836,PerformanceRating,3
837,PerformanceRating,3
838,PerformanceRating,3
839,PerformanceRating,3
840,PerformanceRating,3
841,PerformanceRating,4
842,PerformanceRating,3
843,PerformanceRating,4
844,PerformanceRating,3
845,PerformanceRating,3
846,PerformanceRating,3
847,PerformanceRating,4
848,PerformanceRating,3
849,PerformanceRating,3
850,PerformanceRating,3
851,PerformanceRating,3
852,PerformanceRating,3
853,PerformanceRating,4
854,PerformanceRating,3
855,PerformanceRating,3
856,PerformanceRating,3
857,PerformanceRating,3
858,PerformanceRating,3
859,PerformanceRating,3
860,PerformanceRating,3
861,PerformanceRating,4
862,PerformanceRating,3
863,PerformanceRating,3
864,PerformanceRating,3
865,PerformanceRating,3
866,PerformanceRating,3
867,PerformanceRating,4
868,PerformanceRating,3
869,PerformanceRating,3
870,PerformanceRating,3
871,PerformanceRating,3
872,PerformanceRating,3
873,PerformanceRating,3
874,PerformanceRating,3
875,PerformanceRating,4
876,PerformanceRating,3
877,PerformanceRating,3
878,PerformanceRating,3
879,PerformanceRating,3
880,PerformanceRating,4
881,PerformanceRating,3
882,PerformanceRating,4
883,PerformanceRating,3
884,PerformanceRating,3
885,PerformanceRating,3
886,PerformanceRating,4
887,PerformanceRating,3
888,PerformanceRating,3
889,PerformanceRating,3
890,PerformanceRating,3
891,PerformanceRating,3
892,PerformanceRating,4
893,PerformanceRating,3
894,PerformanceRating,3
895,PerformanceRating,3
896,PerformanceRating,3
897,PerformanceRating,3
898,PerformanceRating,3
899,PerformanceRating,3
900,PerformanceRating,3
901,PerformanceRating,3
902,PerformanceRating,3
903,PerformanceRating,3
904,PerformanceRating,3
905,PerformanceRating,3
906,PerformanceRating,3
907,PerformanceRating,3
908,PerformanceRating,3
909,PerformanceRating,3
910,PerformanceRating,4
911,PerformanceRating,3
912,PerformanceRating,4
913,PerformanceRating,3
914,PerformanceRating,3
915,PerformanceRating,4
916,PerformanceRating,3
917,PerformanceRating,3
918,PerformanceRating,4
919,PerformanceRating,3
920,PerformanceRating,3
921,PerformanceRating,3
922,PerformanceRating,3
923,PerformanceRating,3
924,PerformanceRating,3
925,PerformanceRating,3
926,PerformanceRating,3
927,PerformanceRating,3
928,PerformanceRating,3
929,PerformanceRating,3
930,PerformanceRating,3
931,PerformanceRating,3
932,PerformanceRating,3
933,PerformanceRating,3
934,PerformanceRating,3
935,PerformanceRating,3
936,PerformanceRating,4
937,PerformanceRating,3
938,PerformanceRating,3
939,PerformanceRating,3
940,PerformanceRating,3
941,PerformanceRating,3
942,PerformanceRating,3
943,PerformanceRating,3
944,PerformanceRating,3
945,PerformanceRating,3
946,PerformanceRating,3
947,PerformanceRating,3
948,PerformanceRating,4
949,PerformanceRating,3
950,PerformanceRating,3
951,PerformanceRating,3
952,PerformanceRating,3
953,PerformanceRating,3
954,PerformanceRating,3
955,PerformanceRating,3
956,PerformanceRating,3
957,PerformanceRating,3
958,PerformanceRating,3
959,PerformanceRating,3
960,PerformanceRating,3
961,PerformanceRating,3
962,PerformanceRating,3
963,PerformanceRating,3
964,PerformanceRating,3
965,PerformanceRating,3
966,PerformanceRating,3
967,PerformanceRating,4
968,PerformanceRating,3
969,PerformanceRating,3
970,PerformanceRating,3
971,PerformanceRating,3
972,PerformanceRating,3
973,PerformanceRating,3
974,PerformanceRating,4
975,PerformanceRating,3
976,PerformanceRating,3
977,PerformanceRating,4
978,PerformanceRating,4
979,PerformanceRating,3
980,PerformanceRating,3
981,PerformanceRating,3
982,PerformanceRating,3
983,PerformanceRating,3
984,PerformanceRating,3
985,PerformanceRating,3
986,PerformanceRating,3
987,PerformanceRating,3
988,PerformanceRating,3
989,PerformanceRating,3
990,PerformanceRating,3
991,PerformanceRating,3
992,PerformanceRating,4
993,PerformanceRating,3
994,PerformanceRating,3
995,PerformanceRating,3
996,PerformanceRating,3
997,PerformanceRating,3
998,PerformanceRating,3
999,PerformanceRating,3
1000,PerformanceRating,3
1001,PerformanceRating,3
1002,PerformanceRating,3
1003,PerformanceRating,3
1004,PerformanceRating,3
1005,PerformanceRating,3
1006,PerformanceRating,4
1007,PerformanceRating,3
1008,PerformanceRating,3
1009,PerformanceRating,4
1010,PerformanceRating,3
1011,PerformanceRating,3
1012,PerformanceRating,3
1013,PerformanceRating,3
1014,PerformanceRating,3
1015,PerformanceRating,3
1016,PerformanceRating,3
1017,PerformanceRating,3
1018,PerformanceRating,3
1019,PerformanceRating,3
1020,PerformanceRating,3
1021,PerformanceRating,3
1022,PerformanceRating,3
1023,PerformanceRating,4
1024,PerformanceRating,3
1025,PerformanceRating,3
1026,PerformanceRating,3
1027,PerformanceRating,3
1028,PerformanceRating,3
1029,PerformanceRating,3
1030,PerformanceRating,3
1031,PerformanceRating,3
1032,PerformanceRating,4
1033,PerformanceRating,3
1034,PerformanceRating,3
1035,PerformanceRating,3
1036,PerformanceRating,3
1037,PerformanceRating,3
1038,PerformanceRating,3
1039,PerformanceRating,3
1040,PerformanceRating,3
1041,PerformanceRating,3
1042,PerformanceRating,3
1043,PerformanceRating,3
1044,PerformanceRating,3
1045,PerformanceRating,3
1046,PerformanceRating,3
1047,PerformanceRating,3
1048,PerformanceRating,3
1049,PerformanceRating,3
1050,PerformanceRating,3
1051,PerformanceRating,3
1052,PerformanceRating,3
1053,PerformanceRating,4
1054,PerformanceRating,3
1055,PerformanceRating,3
1056,PerformanceRating,3
1057,PerformanceRating,3
1058,PerformanceRating,4
1059,PerformanceRating,3
1060,PerformanceRating,3
1061,PerformanceRating,3
1062,PerformanceRating,3
1063,PerformanceRating,3
1064,PerformanceRating,4
1065,PerformanceRating,3
1066,PerformanceRating,3
1067,PerformanceRating,3
1068,PerformanceRating,3
1069,PerformanceRating,3
1070,PerformanceRating,3
1071,PerformanceRating,4
1072,PerformanceRating,3
1073,PerformanceRating,3
1074,PerformanceRating,3
1075,PerformanceRating,4
1076,PerformanceRating,4
1077,PerformanceRating,3
1078,PerformanceRating,3
1079,PerformanceRating,3
1080,PerformanceRating,3
1081,PerformanceRating,3
1082,PerformanceRating,3
1083,PerformanceRating,3
1084,PerformanceRating,3
1085,PerformanceRating,3
1086,PerformanceRating,3
1087,PerformanceRating,4
1088,PerformanceRating,3
1089,PerformanceRating,3
1090,PerformanceRating,3
1091,PerformanceRating,3
1092,PerformanceRating,4
1093,PerformanceRating,3
1094,PerformanceRating,3
1095,PerformanceRating,3
1096,PerformanceRating,4
1097,PerformanceRating,3
1098,PerformanceRating,3
1099,PerformanceRating,3
1100,PerformanceRating,4
1101,PerformanceRating,3
1102,PerformanceRating,4
1103,PerformanceRating,3
1104,PerformanceRating,3
1105,PerformanceRating,3
1106,PerformanceRating,3
1107,PerformanceRating,3
1108,PerformanceRating,3
1109,PerformanceRating,3
1110,PerformanceRating,3
1111,PerformanceRating,3
1112,PerformanceRating,3
1113,PerformanceRating,3
1114,PerformanceRating,3
1115,PerformanceRating,3
1116,PerformanceRating,4
1117,PerformanceRating,3
1118,PerformanceRating,4
1119,PerformanceRating,3
1120,PerformanceRating,3
1121,PerformanceRating,3
1122,PerformanceRating,3
1123,PerformanceRating,3
1124,PerformanceRating,3
1125,PerformanceRating,3
1126,PerformanceRating,3
1127,PerformanceRating,3
1128,PerformanceRating,3
1129,PerformanceRating,4
1130,PerformanceRating,3
1131,PerformanceRating,3
1132,PerformanceRating,3
1133,PerformanceRating,3
1134,PerformanceRating,3
1135,PerformanceRating,3
1136,PerformanceRating,3
1137,PerformanceRating,3
1138,PerformanceRating,3
1139,PerformanceRating,3
1140,PerformanceRating,3
1141,PerformanceRating,3
1142,PerformanceRating,3
1143,PerformanceRating,3
1144,PerformanceRating,3
1145,PerformanceRating,3
1146,PerformanceRating,3
1147,PerformanceRating,3
1148,PerformanceRating,3
1149,PerformanceRating,3
1150,PerformanceRating,3
1151,PerformanceRating,4
1152,PerformanceRating,3
1153,PerformanceRating,3
1154,PerformanceRating,3
1155,PerformanceRating,3
1156,PerformanceRating,3
1157,PerformanceRating,3
1158,PerformanceRating,3
1159,PerformanceRating,3
1160,PerformanceRating,3
1161,PerformanceRating,3
1162,PerformanceRating,3
1163,PerformanceRating,3
1164,PerformanceRating,3
1165,PerformanceRating,3
1166,PerformanceRating,4
1167,PerformanceRating,3
1168,PerformanceRating,3
1169,PerformanceRating,3
1170,PerformanceRating,3
1171,PerformanceRating,3
1172,PerformanceRating,3
1173,PerformanceRating,3
1174,PerformanceRating,3
1175,PerformanceRating,4
1176,PerformanceRating,3
1177,PerformanceRating,3
1178,PerformanceRating,3
1179,PerformanceRating,3
1180,PerformanceRating,3
1181,PerformanceRating,3
1182,PerformanceRating,3
1183,PerformanceRating,4
1184,PerformanceRating,4
1185,PerformanceRating,4
1186,PerformanceRating,4
1187,PerformanceRating,3
1188,PerformanceRating,3
1189,PerformanceRating,3
1190,PerformanceRating,3
1191,PerformanceRating,3
1192,PerformanceRating,3
1193,PerformanceRating,4
1194,PerformanceRating,3
1195,PerformanceRating,3
1196,PerformanceRating,3
1197,PerformanceRating,3
1198,PerformanceRating,4
1199,PerformanceRating,3
1200,PerformanceRating,3
1201,PerformanceRating,3
1202,PerformanceRating,3
1203,PerformanceRating,3
1204,PerformanceRating,3
1205,PerformanceRating,3
1206,PerformanceRating,4
1207,PerformanceRating,3
1208,PerformanceRating,3
1209,PerformanceRating,4
1210,PerformanceRating,3
1211,PerformanceRating,3
1212,PerformanceRating,3
1213,PerformanceRating,4
1214,PerformanceRating,3
1215,PerformanceRating,3
1216,PerformanceRating,3
1217,PerformanceRating,3
1218,PerformanceRating,3
1219,PerformanceRating,3
1220,PerformanceRating,3
1221,PerformanceRating,4
1222,PerformanceRating,3
1223,PerformanceRating,3
1224,PerformanceRating,3
1225,PerformanceRating,3
1226,PerformanceRating,3
1227,PerformanceRating,3
1228,PerformanceRating,3
1229,PerformanceRating,3
1230,PerformanceRating,3
1231,PerformanceRating,3
1232,PerformanceRating,3
1233,PerformanceRating,3
1234,PerformanceRating,3
1235,PerformanceRating,3
1236,PerformanceRating,3
1237,PerformanceRating,3
1238,PerformanceRating,3
1239,PerformanceRating,4
1240,PerformanceRating,3
1241,PerformanceRating,3
1242,PerformanceRating,3
1243,PerformanceRating,4
1244,PerformanceRating,3
1245,PerformanceRating,3
1246,PerformanceRating,3
1247,PerformanceRating,3
1248,PerformanceRating,3
1249,PerformanceRating,3
1250,PerformanceRating,3
1251,PerformanceRating,3
1252,PerformanceRating,3
1253,PerformanceRating,3
1254,PerformanceRating,3
1255,PerformanceRating,4
1256,PerformanceRating,3
1257,PerformanceRating,3
1258,PerformanceRating,3
1259,PerformanceRating,3
1260,PerformanceRating,3
1261,PerformanceRating,3
1262,PerformanceRating,3
1263,PerformanceRating,4
1264,PerformanceRating,3
1265,PerformanceRating,3
1266,PerformanceRating,4
1267,PerformanceRating,3
1268,PerformanceRating,4
1269,PerformanceRating,3
1270,PerformanceRating,3
1271,PerformanceRating,3
1272,PerformanceRating,3
1273,PerformanceRating,3
1274,PerformanceRating,3
1275,PerformanceRating,3
1276,PerformanceRating,3
1277,PerformanceRating,3
1278,PerformanceRating,3
1279,PerformanceRating,3
1280,PerformanceRating,3
1281,PerformanceRating,3
1282,PerformanceRating,3
1283,PerformanceRating,3
1284,PerformanceRating,4
1285,PerformanceRating,3
1286,PerformanceRating,3
1287,PerformanceRating,3
1288,PerformanceRating,3
1289,PerformanceRating,3
1290,PerformanceRating,3
1291,PerformanceRating,3
1292,PerformanceRating,3
1293,PerformanceRating,3
1294,PerformanceRating,3
1295,PerformanceRating,3
1296,PerformanceRating,3
1297,PerformanceRating,3
1298,PerformanceRating,4
1299,PerformanceRating,3
1300,PerformanceRating,4
1301,PerformanceRating,4
1302,PerformanceRating,3
1303,PerformanceRating,3
1304,PerformanceRating,3
1305,PerformanceRating,3
1306,PerformanceRating,3
1307,PerformanceRating,4
1308,PerformanceRating,4
1309,PerformanceRating,3
1310,PerformanceRating,3
1311,PerformanceRating,3
1312,PerformanceRating,3
1313,PerformanceRating,3
1314,PerformanceRating,4
1315,PerformanceRating,4
1316,PerformanceRating,4
1317,PerformanceRating,3
1318,PerformanceRating,3
1319,PerformanceRating,3
1320,PerformanceRating,4
1321,PerformanceRating,3
1322,PerformanceRating,3
1323,PerformanceRating,3
1324,PerformanceRating,3
1325,PerformanceRating,3
1326,PerformanceRating,3
1327,PerformanceRating,3
1328,PerformanceRating,4
1329,PerformanceRating,3
1330,PerformanceRating,3
1331,PerformanceRating,3
1332,PerformanceRating,4
1333,PerformanceRating,4
1334,PerformanceRating,3
1335,PerformanceRating,3
1336,PerformanceRating,4
1337,PerformanceRating,3
1338,PerformanceRating,3
1339,PerformanceRating,4
1340,PerformanceRating,3
1341,PerformanceRating,3
1342,PerformanceRating,3
1343,PerformanceRating,3
1344,PerformanceRating,4
1345,PerformanceRating,3
1346,PerformanceRating,3
1347,PerformanceRating,4
1348,PerformanceRating,3
1349,PerformanceRating,3
1350,PerformanceRating,3
1351,PerformanceRating,3
1352,PerformanceRating,3
1353,PerformanceRating,4
1354,PerformanceRating,3
1355,PerformanceRating,3
1356,PerformanceRating,4
1357,PerformanceRating,3
1358,PerformanceRating,3
1359,PerformanceRating,3
1360,PerformanceRating,3
1361,PerformanceRating,3
1362,PerformanceRating,3
1363,PerformanceRating,3
1364,PerformanceRating,3
1365,PerformanceRating,3
1366,PerformanceRating,3
1367,PerformanceRating,3
1368,PerformanceRating,3
1369,PerformanceRating,3
1370,PerformanceRating,3
1371,PerformanceRating,3
1372,PerformanceRating,4
1373,PerformanceRating,3
1374,PerformanceRating,3
1375,PerformanceRating,3
1376,PerformanceRating,3
1377,PerformanceRating,3
1378,PerformanceRating,3
1379,PerformanceRating,3
1380,PerformanceRating,3
1381,PerformanceRating,3
1382,PerformanceRating,3
1383,PerformanceRating,4
1384,PerformanceRating,4
1385,PerformanceRating,3
1386,PerformanceRating,3
1387,PerformanceRating,3
1388,PerformanceRating,3
1389,PerformanceRating,4
1390,PerformanceRating,3
1391,PerformanceRating,3
1392,PerformanceRating,3
1393,PerformanceRating,3
1394,PerformanceRating,4
1395,PerformanceRating,3
1396,PerformanceRating,3
1397,PerformanceRating,3
1398,PerformanceRating,4
1399,PerformanceRating,3
1400,PerformanceRating,3
1401,PerformanceRating,3
1402,PerformanceRating,3
1403,PerformanceRating,3
1404,PerformanceRating,3
1405,PerformanceRating,4
1406,PerformanceRating,3
1407,PerformanceRating,3
1408,PerformanceRating,3
1409,PerformanceRating,3
1410,PerformanceRating,3
1411,PerformanceRating,3
1412,PerformanceRating,3
1413,PerformanceRating,3
1414,PerformanceRating,4
1415,PerformanceRating,3
1416,PerformanceRating,3
1417,PerformanceRating,3
1418,PerformanceRating,3
1419,PerformanceRating,3
1420,PerformanceRating,4
1421,PerformanceRating,3
1422,PerformanceRating,3
1423,PerformanceRating,3
1424,PerformanceRating,3
1425,PerformanceRating,3
1426,PerformanceRating,3
1427,PerformanceRating,3
1428,PerformanceRating,3
1429,PerformanceRating,3
1430,PerformanceRating,3
1431,PerformanceRating,3
1432,PerformanceRating,4
1433,PerformanceRating,4
1434,PerformanceRating,3
1435,PerformanceRating,3
1436,PerformanceRating,3
1437,PerformanceRating,3
1438,PerformanceRating,3
1439,PerformanceRating,3
1440,PerformanceRating,3
1441,PerformanceRating,4
1442,PerformanceRating,3
1443,PerformanceRating,3
1444,PerformanceRating,3
1445,PerformanceRating,4
1446,PerformanceRating,4
1447,PerformanceRating,4
1448,PerformanceRating,3
1449,PerformanceRating,3
1450,PerformanceRating,3
1451,PerformanceRating,3
1452,PerformanceRating,3
1453,PerformanceRating,3
1454,PerformanceRating,3
1455,PerformanceRating,3
1456,PerformanceRating,3
1457,PerformanceRating,3
1458,PerformanceRating,3
1459,PerformanceRating,3
1460,PerformanceRating,3
1461,PerformanceRating,3
1462,PerformanceRating,3
1463,PerformanceRating,3
1464,PerformanceRating,3
1465,PerformanceRating,3
1466,PerformanceRating,3
1467,PerformanceRating,4
1468,PerformanceRating,3
1469,PerformanceRating,3
0,RelationshipSatisfaction,1
1,RelationshipSatisfaction,4
2,RelationshipSatisfaction,2
3,RelationshipSatisfaction,3
4,RelationshipSatisfaction,4
5,RelationshipSatisfaction,3
6,RelationshipSatisfaction,1
7,RelationshipSatisfaction,2
8,RelationshipSatisfaction,2
9,RelationshipSatisfaction,2
10,RelationshipSatisfaction,3
11,RelationshipSatisfaction,4
12,RelationshipSatisfaction,4
13,RelationshipSatisfaction,3
14,RelationshipSatisfaction,2
15,RelationshipSatisfaction,3
16,RelationshipSatisfaction,4
17,RelationshipSatisfaction,2
18,RelationshipSatisfaction,3
19,RelationshipSatisfaction,3
20,RelationshipSatisfaction,4
21,RelationshipSatisfaction,2
22,RelationshipSatisfaction,3
23,RelationshipSatisfaction,4
24,RelationshipSatisfaction,3
25,RelationshipSatisfaction,4
26,RelationshipSatisfaction,2
27,RelationshipSatisfaction,4
28,RelationshipSatisfaction,4
29,RelationshipSatisfaction,4
30,RelationshipSatisfaction,4
31,RelationshipSatisfaction,4
32,RelationshipSatisfaction,1
33,RelationshipSatisfaction,3
34,RelationshipSatisfaction,1
35,RelationshipSatisfaction,4
36,RelationshipSatisfaction,3
37,RelationshipSatisfaction,1
38,RelationshipSatisfaction,4
39,RelationshipSatisfaction,1
40,RelationshipSatisfaction,3
41,RelationshipSatisfaction,4
42,RelationshipSatisfaction,3
43,RelationshipSatisfaction,4
44,RelationshipSatisfaction,4
45,RelationshipSatisfaction,4
46,RelationshipSatisfaction,3
47,RelationshipSatisfaction,1
48,RelationshipSatisfaction,3
49,RelationshipSatisfaction,4
50,RelationshipSatisfaction,4
51,RelationshipSatisfaction,3
52,RelationshipSatisfaction,3
53,RelationshipSatisfaction,3
54,RelationshipSatisfaction,3
55,RelationshipSatisfaction,3
56,RelationshipSatisfaction,4
57,RelationshipSatisfaction,3
58,RelationshipSatisfaction,4
59,RelationshipSatisfaction,3
60,RelationshipSatisfaction,2
61,RelationshipSatisfaction,4
62,RelationshipSatisfaction,4
63,RelationshipSatisfaction,4
64,RelationshipSatisfaction,2
65,RelationshipSatisfaction,3
66,RelationshipSatisfaction,3
67,RelationshipSatisfaction,3
68,RelationshipSatisfaction,4
69,RelationshipSatisfaction,1
70,RelationshipSatisfaction,4
71,RelationshipSatisfaction,4
72,RelationshipSatisfaction,2
73,RelationshipSatisfaction,2
74,RelationshipSatisfaction,2
75,RelationshipSatisfaction,4
76,RelationshipSatisfaction,2
77,RelationshipSatisfaction,2
78,RelationshipSatisfaction,1
79,RelationshipSatisfaction,4
80,RelationshipSatisfaction,3
81,RelationshipSatisfaction,1
82,RelationshipSatisfaction,4
83,RelationshipSatisfaction,4
84,RelationshipSatisfaction,3
85,RelationshipSatisfaction,1
86,RelationshipSatisfaction,3
87,RelationshipSatisfaction,2
88,RelationshipSatisfaction,1
89,RelationshipSatisfaction,4
90,RelationshipSatisfaction,4
91,RelationshipSatisfaction,4
92,RelationshipSatisfaction,2
93,RelationshipSatisfaction,3
94,RelationshipSatisfaction,1
95,RelationshipSatisfaction,1
96,RelationshipSatisfaction,1
97,RelationshipSatisfaction,2
98,RelationshipSatisfaction,3
99,RelationshipSatisfaction,3
100,RelationshipSatisfaction,4
101,RelationshipSatisfaction,4
102,RelationshipSatisfaction,2
103,RelationshipSatisfaction,3
104,RelationshipSatisfaction,4
105,RelationshipSatisfaction,4
106,RelationshipSatisfaction,1
107,RelationshipSatisfaction,4
108,RelationshipSatisfaction,3
109,RelationshipSatisfaction,3
110,RelationshipSatisfaction,3
111,RelationshipSatisfaction,4
112,RelationshipSatisfaction,3
113,RelationshipSatisfaction,3
114,RelationshipSatisfaction,3
115,RelationshipSatisfaction,1
116,RelationshipSatisfaction,4
117,RelationshipSatisfaction,3
118,RelationshipSatisfaction,1
119,RelationshipSatisfaction,4
120,RelationshipSatisfaction,3
121,RelationshipSatisfaction,1
122,RelationshipSatisfaction,1
123,RelationshipSatisfaction,3
124,RelationshipSatisfaction,2
125,RelationshipSatisfaction,3
126,RelationshipSatisfaction,4
127,RelationshipSatisfaction,4
128,RelationshipSatisfaction,3
129,RelationshipSatisfaction,3
130,RelationshipSatisfaction,4
131,RelationshipSatisfaction,4
132,RelationshipSatisfaction,3
133,RelationshipSatisfaction,3
134,RelationshipSatisfaction,4
135,RelationshipSatisfaction,4
136,RelationshipSatisfaction,4
137,RelationshipSatisfaction,3
138,RelationshipSatisfaction,4
139,RelationshipSatisfaction,4
140,RelationshipSatisfaction,1
141,RelationshipSatisfaction,2
142,RelationshipSatisfaction,2
143,RelationshipSatisfaction,3
144,RelationshipSatisfaction,4
145,RelationshipSatisfaction,4
146,RelationshipSatisfaction,4
147,RelationshipSatisfaction,2
148,RelationshipSatisfaction,4
149,RelationshipSatisfaction,4
150,RelationshipSatisfaction,1
151,RelationshipSatisfaction,1
152,RelationshipSatisfaction,4
153,RelationshipSatisfaction,3
154,RelationshipSatisfaction,4
155,RelationshipSatisfaction,1
156,RelationshipSatisfaction,3
157,RelationshipSatisfaction,2
158,RelationshipSatisfaction,1
159,RelationshipSatisfaction,4
160,RelationshipSatisfaction,1
161,RelationshipSatisfaction,4
162,RelationshipSatisfaction,3
163,RelationshipSatisfaction,2
164,RelationshipSatisfaction,4
165,RelationshipSatisfaction,2
166,RelationshipSatisfaction,1
167,RelationshipSatisfaction,3
168,RelationshipSatisfaction,3
169,RelationshipSatisfaction,1
170,RelationshipSatisfaction,4
171,RelationshipSatisfaction,1
172,RelationshipSatisfaction,3
173,RelationshipSatisfaction,3
174,RelationshipSatisfaction,1
175,RelationshipSatisfaction,3
176,RelationshipSatisfaction,1
177,RelationshipSatisfaction,3
178,RelationshipSatisfaction,3
179,RelationshipSatisfaction,3
180,RelationshipSatisfaction,3
181,RelationshipSatisfaction,4
182,RelationshipSatisfaction,4
183,RelationshipSatisfaction,4
184,RelationshipSatisfaction,3
185,RelationshipSatisfaction,4
186,RelationshipSatisfaction,2
187,RelationshipSatisfaction,4
188,RelationshipSatisfaction,3
189,RelationshipSatisfaction,3
190,RelationshipSatisfaction,1
191,RelationshipSatisfaction,4
192,RelationshipSatisfaction,1
193,RelationshipSatisfaction,4
194,RelationshipSatisfaction,4
195,RelationshipSatisfaction,1
196,RelationshipSatisfaction,4
197,RelationshipSatisfaction,2
198,RelationshipSatisfaction,2
199,RelationshipSatisfaction,1
200,RelationshipSatisfaction,3
201,RelationshipSatisfaction,1
202,RelationshipSatisfaction,4
203,RelationshipSatisfaction,3
204,RelationshipSatisfaction,2
205,RelationshipSatisfaction,4
206,RelationshipSatisfaction,1
207,RelationshipSatisfaction,1
208,RelationshipSatisfaction,4
209,RelationshipSatisfaction,3
210,RelationshipSatisfaction,3
211,RelationshipSatisfaction,3
212,RelationshipSatisfaction,4
213,RelationshipSatisfaction,4
214,RelationshipSatisfaction,3
215,RelationshipSatisfaction,3
216,RelationshipSatisfaction,3
217,RelationshipSatisfaction,4
218,RelationshipSatisfaction,4
219,RelationshipSatisfaction,4
220,RelationshipSatisfaction,4
221,RelationshipSatisfaction,4
222,RelationshipSatisfaction,3
223,RelationshipSatisfaction,3
224,RelationshipSatisfaction,4
225,RelationshipSatisfaction,1
226,RelationshipSatisfaction,3
227,RelationshipSatisfaction,4
228,RelationshipSatisfaction,1
229,RelationshipSatisfaction,3
230,RelationshipSatisfaction,2
231,RelationshipSatisfaction,4
232,RelationshipSatisfaction,4
233,RelationshipSatisfaction,3
234,RelationshipSatisfaction,3
235,RelationshipSatisfaction,3
236,RelationshipSatisfaction,1
237,RelationshipSatisfaction,4
238,RelationshipSatisfaction,1
239,RelationshipSatisfaction,4
240,RelationshipSatisfaction,3
241,RelationshipSatisfaction,1
242,RelationshipSatisfaction,1
243,RelationshipSatisfaction,1
244,RelationshipSatisfaction,3
245,RelationshipSatisfaction,1
246,RelationshipSatisfaction,3
247,RelationshipSatisfaction,2
248,RelationshipSatisfaction,1
249,RelationshipSatisfaction,4
250,RelationshipSatisfaction,2
251,RelationshipSatisfaction,4
252,RelationshipSatisfaction,1
253,RelationshipSatisfaction,3
254,RelationshipSatisfaction,4
255,RelationshipSatisfaction,4
256,RelationshipSatisfaction,3
257,RelationshipSatisfaction,4
258,RelationshipSatisfaction,2
259,RelationshipSatisfaction,2
260,RelationshipSatisfaction,3
261,RelationshipSatisfaction,4
262,RelationshipSatisfaction,4
263,RelationshipSatisfaction,2
264,RelationshipSatisfaction,3
265,RelationshipSatisfaction,2
266,RelationshipSatisfaction,2
267,RelationshipSatisfaction,4
268,RelationshipSatisfaction,2
269,RelationshipSatisfaction,3
270,RelationshipSatisfaction,3
271,RelationshipSatisfaction,4
272,RelationshipSatisfaction,4
273,RelationshipSatisfaction,2
274,RelationshipSatisfaction,1
275,RelationshipSatisfaction,1
276,RelationshipSatisfaction,2
277,RelationshipSatisfaction,3
278,RelationshipSatisfaction,1
279,RelationshipSatisfaction,1
280,RelationshipSatisfaction,4
281,RelationshipSatisfaction,3
282,RelationshipSatisfaction,1
283,RelationshipSatisfaction,4
284,RelationshipSatisfaction,3
285,RelationshipSatisfaction,2
286,RelationshipSatisfaction,4
287,RelationshipSatisfaction,2
288,RelationshipSatisfaction,4
289,RelationshipSatisfaction,4
290,RelationshipSatisfaction,4
291,RelationshipSatisfaction,4
292,RelationshipSatisfaction,3
293,RelationshipSatisfaction,2
294,RelationshipSatisfaction,3
295,RelationshipSatisfaction,4
296,RelationshipSatisfaction,3
297,RelationshipSatisfaction,3
298,RelationshipSatisfaction,4
299,RelationshipSatisfaction,4
300,RelationshipSatisfaction,2
301,RelationshipSatisfaction,1
302,RelationshipSatisfaction,3
303,RelationshipSatisfaction,2
304,RelationshipSatisfaction,1
305,RelationshipSatisfaction,3
306,RelationshipSatisfaction,3
307,RelationshipSatisfaction,3
308,RelationshipSatisfaction,4
309,RelationshipSatisfaction,3
310,RelationshipSatisfaction,4
311,RelationshipSatisfaction,1
312,RelationshipSatisfaction,2
313,RelationshipSatisfaction,2
314,RelationshipSatisfaction,4
315,RelationshipSatisfaction,1
316,RelationshipSatisfaction,4
317,RelationshipSatisfaction,1
318,RelationshipSatisfaction,2
319,RelationshipSatisfaction,4
320,RelationshipSatisfaction,1
321,RelationshipSatisfaction,4
322,RelationshipSatisfaction,3
323,RelationshipSatisfaction,4
324,RelationshipSatisfaction,4
325,RelationshipSatisfaction,1
326,RelationshipSatisfaction,1
327,RelationshipSatisfaction,1
328,RelationshipSatisfaction,3
329,RelationshipSatisfaction,2
330,RelationshipSatisfaction,2
331,RelationshipSatisfaction,4
332,RelationshipSatisfaction,4
333,RelationshipSatisfaction,1
334,RelationshipSatisfaction,1
335,RelationshipSatisfaction,3
336,RelationshipSatisfaction,4
337,RelationshipSatisfaction,3
338,RelationshipSatisfaction,3
339,RelationshipSatisfaction,1
340,RelationshipSatisfaction,3
341,RelationshipSatisfaction,2
342,RelationshipSatisfaction,3
343,RelationshipSatisfaction,1
344,RelationshipSatisfaction,4
345,RelationshipSatisfaction,3
346,RelationshipSatisfaction,4
347,RelationshipSatisfaction,1
348,RelationshipSatisfaction,2
349,RelationshipSatisfaction,1
350,RelationshipSatisfaction,3
351,RelationshipSatisfaction,3
352,RelationshipSatisfaction,2
353,RelationshipSatisfaction,1
354,RelationshipSatisfaction,2
355,RelationshipSatisfaction,2
356,RelationshipSatisfaction,2
357,RelationshipSatisfaction,3
358,RelationshipSatisfaction,2
359,RelationshipSatisfaction,1
360,RelationshipSatisfaction,3
361,RelationshipSatisfaction,3
362,RelationshipSatisfaction,3
363,RelationshipSatisfaction,2
